Date_of_Journey,Airline,Source,Destination,Product,Customer,Revenue
2022-02-07,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,579734.030078823
2022-02-08,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,566128.7685508099
2022-02-09,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,569299.832476551
2022-02-10,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,568254.8659760118
2022-02-11,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561020.9823726027
2022-02-12,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555946.4908079918
2022-02-13,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558766.2772098962
2022-02-14,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,579504.1922050042
2022-02-15,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565898.9306770202
2022-02-16,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,569069.9946027516
2022-02-17,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,568025.028102198
2022-02-18,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560791.1444987978
2022-02-19,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555716.6529341765
2022-02-20,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558536.4393360836
2022-02-21,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,579274.3543311851
2022-02-22,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565669.092803196
2022-02-23,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,568840.1567289521
2022-02-24,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,567795.1902283845
2022-02-25,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560561.3066249596
2022-02-26,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555486.8150603623
2022-02-27,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558306.6014622198
2022-02-28,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,579044.5164573669
2022-03-01,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565439.2549293574
2022-03-02,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,568610.3188550998
2022-03-03,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,567565.3523545708
2022-03-04,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560331.4687511213
2022-03-05,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555256.9771865471
2022-03-06,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558076.7635884224
2022-03-07,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,578814.6785835478
2022-03-08,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565209.4170555334
2022-03-09,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,568380.4809812929
2022-03-10,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,567335.5144807239
2022-03-11,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560101.6308772832
2022-03-12,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555027.1393127048
2022-03-13,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557846.9257145947
2022-03-14,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,578584.8407097157
2022-03-15,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564979.5791817092
2022-03-16,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,568150.6431074671
2022-03-17,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,567105.6766069435
2022-03-18,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559871.7930034782
2022-03-19,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,554797.3014389166
2022-03-20,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557617.0878407973
2022-03-21,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,578355.002835897
2022-03-22,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564749.741307885
2022-03-23,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,567920.8052336676
2022-03-24,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,566875.8387330966
2022-03-25,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559641.955129692
2022-03-26,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,554567.4635650754
2022-03-27,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557387.2499669846
2022-03-28,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,578125.1649620784
2022-03-29,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564519.9034340464
2022-03-30,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,567690.9673598078
2022-03-31,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,566646.0008592498
2022-04-01,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559412.1172558537
2022-04-02,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,554337.6256912602
2022-04-03,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557157.4120931721
2022-04-04,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,577895.3270882593
2022-04-05,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564290.0655602709
2022-04-06,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,567461.1294860083
2022-04-07,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,566416.1629854692
2022-04-08,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559182.2793820155
2022-04-09,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,554107.787817445
2022-04-10,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,556927.574219293
2022-04-11,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,577665.4892144401
2022-04-12,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564060.2276864324
2022-04-13,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,567231.2916121824
2022-04-14,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,566186.3251116225
2022-04-15,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558952.4415082107
2022-04-16,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,553877.9499436297
2022-04-17,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,556697.7363454957
2022-04-18,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,577435.651340622
2022-04-19,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563830.3898126082
2022-04-20,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,567001.4537383567
2022-04-21,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565956.4872378089
2022-04-22,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558722.603634391
2022-04-23,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,553648.1120697875
2022-04-24,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,556467.8984716678
2022-04-25,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,577205.8134668028
2022-04-26,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563600.5519388184
2022-04-27,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,566771.6158645308
2022-04-28,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565726.649363962
2022-04-29,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558492.7657605861
2022-04-30,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,553418.2741959721
2022-05-01,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,556238.0605978704
2022-05-02,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,576975.9755929707
2022-05-03,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563370.7140649942
2022-05-04,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,566541.7779907313
2022-05-05,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565496.8114901816
2022-05-06,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558262.9278867813
2022-05-07,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,553188.436322158
2022-05-08,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,556008.2227240577
2022-05-09,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,576746.137719152
2022-05-10,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563140.8761911558
2022-05-11,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,566311.9401168792
2022-05-12,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565266.9736163347
2022-05-13,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558033.0900129096
2022-05-14,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,552958.5984483428
2022-05-15,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555778.3848502603
2022-05-16,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,576516.2998453334
2022-05-17,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562911.0383173173
2022-05-18,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,566082.1022430721
2022-05-19,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565037.1357425211
2022-05-20,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557803.2521391048
2022-05-21,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,552728.7605745004
2022-05-22,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555548.5469764326
2022-05-23,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,576286.4619715009
2022-05-24,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562681.2004435074
2022-05-25,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565852.2643692463
2022-05-26,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564807.2978687075
2022-05-27,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557573.4142652665
2022-05-28,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,552498.9227007122
2022-05-29,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555318.7091025687
2022-05-30,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,576056.6240976827
2022-05-31,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562451.3625696689
2022-06-01,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565622.4264954468
2022-06-02,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564577.4599948938
2022-06-03,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557343.5763915136
2022-06-04,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,552269.0848268699
2022-06-05,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555088.8712287562
2022-06-06,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,575826.7862238636
2022-06-07,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562221.5246958447
2022-06-08,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565392.5886215945
2022-06-09,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564347.6221210469
2022-06-10,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557113.7385176419
2022-06-11,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,552039.2469530277
2022-06-12,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,554859.0333549436
2022-06-13,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,575596.9483500449
2022-06-14,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561991.6868220548
2022-06-15,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565162.7507477951
2022-06-16,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564117.7842472664
2022-06-17,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,556883.9006438372
2022-06-18,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,551809.4090792395
2022-06-19,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,554629.1954810645
2022-06-20,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,575367.1104762258
2022-06-21,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561761.8489482307
2022-06-22,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564932.9128739882
2022-06-23,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563887.9463734196
2022-06-24,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,556654.0627699989
2022-06-25,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,551579.5712053983
2022-06-26,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,554399.3576072671
2022-06-27,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,575137.2726024076
2022-06-28,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561532.0110743921
2022-06-29,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564703.0750001359
2022-06-30,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563658.1084996059
2022-07-01,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,556424.2248961608
2022-07-02,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,551349.7333315831
2022-07-03,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,554169.5197334393
2022-07-04,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,574907.4347285884
2022-07-05,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561302.1732005824
2022-07-06,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564473.2371263364
2022-07-07,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563428.2706257591
2022-07-08,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,556194.3870223225
2022-07-09,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,551119.8954577408
2022-07-10,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,553939.6818596418
2022-07-11,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,574677.5968547564
2022-07-12,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561072.3353267438
2022-07-13,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564243.3992525106
2022-07-14,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563198.4327519787
2022-07-15,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555964.5491485177
2022-07-16,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,550890.0575839536
2022-07-17,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,553709.8439858445
2022-07-18,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,574447.7589809377
2022-07-19,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560842.497452954
2022-07-20,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564013.5613786848
2022-07-21,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562968.5948781319
2022-07-22,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555734.711274698
2022-07-23,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,550660.2197101114
2022-07-24,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,553480.0061120319
2022-07-25,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,574217.9211071191
2022-07-26,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560612.6595791153
2022-07-27,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563783.7235048515
2022-07-28,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562738.7570042851
2022-07-29,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555504.8734008931
2022-07-30,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,550430.3818362961
2022-07-31,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,553250.1682382193
2022-08-01,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,573988.0832332999
2022-08-02,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560382.8217053057
2022-08-03,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563553.885631052
2022-08-04,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562508.9191305045
2022-08-05,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555275.0355270548
2022-08-06,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,550200.5439624808
2022-08-07,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,553020.3303643402
2022-08-08,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,573758.2453594818
2022-08-09,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560152.9838314672
2022-08-10,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563324.0477571997
2022-08-11,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562279.0812566576
2022-08-12,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555045.1976533019
2022-08-13,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,549970.7060886655
2022-08-14,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,552790.4924905428
2022-08-15,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,573528.4074856627
2022-08-16,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559923.1459576429
2022-08-17,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563094.2098834002
2022-08-18,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562049.243382844
2022-08-19,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,554815.3597794302
2022-08-20,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,549740.8682148233
2022-08-21,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,552560.654616715
2022-08-22,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,573298.56961183
2022-08-23,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559693.3080838532
2022-08-24,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562864.3720095744
2022-08-25,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561819.4055090303
2022-08-26,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,554585.5219056255
2022-08-27,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,549511.030341035
2022-08-28,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,552330.8167429176
2022-08-29,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,573068.7317380115
2022-08-30,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559463.4702100289
2022-08-31,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562634.534135775
2022-09-01,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561589.5676352168
2022-09-02,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,554355.6840318205
2022-09-03,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,549281.1924671939
2022-09-04,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,552100.9788691051
2022-09-05,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,572838.8938641928
2022-09-06,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559233.6323361903
2022-09-07,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562404.6962619227
2022-09-08,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561359.7297613699
2022-09-09,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,554125.846157949
2022-09-10,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,549051.3545933787
2022-09-11,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,551871.1409952925
2022-09-12,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,572609.0559903741
2022-09-13,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559003.7944623807
2022-09-14,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562174.8583881157
2022-09-15,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561129.8918875563
2022-09-16,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,553896.0082841442
2022-09-17,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,548821.5167195364
2022-09-18,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,551641.3031214135
2022-09-19,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,572379.2181165415
2022-09-20,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558773.956588542
2022-09-21,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561945.0205142898
2022-09-22,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560900.0540137426
2022-09-23,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,553666.170410306
2022-09-24,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,548591.6788457482
2022-09-25,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,551411.465247616
2022-09-26,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,572149.3802427233
2022-09-27,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558544.1187147035
2022-09-28,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561715.1826404639
2022-09-29,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560670.2161399289
2022-09-30,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,553436.3325365196
2022-10-01,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,548361.8409719059
2022-10-02,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,551181.6273737882
2022-10-03,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,571919.5423689042
2022-10-04,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558314.2808408793
2022-10-05,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561485.3447666307
2022-10-06,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560440.3782660821
2022-10-07,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,553206.4946626814
2022-10-08,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,548132.0030980635
2022-10-09,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,550951.7894999908
2022-10-10,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,571689.7044950855
2022-10-11,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558084.4429670895
2022-10-12,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561255.5068928313
2022-10-13,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560210.5403923016
2022-10-14,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,552976.6567888765
2022-10-15,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,547902.1652242765
2022-10-16,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,550721.9516261116
2022-10-17,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,571459.8666212668
2022-10-18,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557854.6050932654
2022-10-19,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561025.669018979
2022-10-20,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559980.7025184548
2022-10-21,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,552746.8189150383
2022-10-22,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,547672.3273504341
2022-10-23,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,550492.1137523144
2022-10-24,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,571230.0287474481
2022-10-25,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557624.7672194268
2022-10-26,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560795.8311451796
2022-10-27,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559750.8646446412
2022-10-28,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,552516.9810412
2022-10-29,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,547442.4894766189
2022-10-30,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,550262.2758784865
2022-10-31,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,571000.1908736291
2022-11-01,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557394.9293456514
2022-11-02,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560565.9932713801
2022-11-03,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559521.0267708275
2022-11-04,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,552287.1431673618
2022-11-05,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,547212.6516028036
2022-11-06,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,550032.4380046892
2022-11-07,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,570770.3529997971
2022-11-08,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557165.0914718128
2022-11-09,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560336.1553975542
2022-11-10,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559291.1888970139
2022-11-11,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,552057.305293557
2022-11-12,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,546982.8137289896
2022-11-13,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,549802.6001308918
2022-11-14,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,570540.5151259783
2022-11-15,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,556935.2535979886
2022-11-16,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560106.3175237284
2022-11-17,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559061.351023167
2022-11-18,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,551827.4674197373
2022-11-19,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,546752.9758551473
2022-11-20,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,549572.762257064
2022-11-21,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,570310.6772521597
2022-11-22,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,556705.4157241645
2022-11-23,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559876.479649895
